id,name,relationship,relative,relativename
Q13058434,Nurjahan Begum,father,Q13059455,Mohammad Nasiruddin
Q15633746,Rowshan Ershad,child,Q69789768,Saad Ershad
Q15633746,Rowshan Ershad,spouse,Q461816,Hussain Muhammad Ershad
Q16148957,Syed Abul Hossain,child,Q23013651,Rubaiyat Hossain
Q16345704,Nazmul Hasan Papon,father,Q57485,Zillur Rahman
Q16345704,Nazmul Hasan Papon,mother,Q6099929,Ivy Rahman
Q165672,Iajuddin Ahmed,spouse,Q25190499,Anwara Begum
Q20265428,Abu Belal Muhammad Shafiul Huq,sibling,Q19668208,Annisul Huq
Q20604143,Syed Mohsin Ali,spouse,Q43279499,Syeda Saira Mohsin
Q20728058,Tarana Halim,spouse,Q4695986,Ahmed Rubel
Q234814,Khaleda Zia,child,Q4783698,Arafat Rahman
Q234814,Khaleda Zia,child,Q7686199,Tarique Rahman
Q234814,Khaleda Zia,spouse,Q198313,Ziaur Rahman
Q24945807,Fazle Noor Taposh,father,Q7492915,Sheikh Fazlul Haque Mani
Q24945807,Fazle Noor Taposh,sibling,Q76356826,Sheikh Fazle Shams Parash
Q27063153,Saifuzzaman Chowdhury,father,Q59529889,Akhtaruzzaman Chowdhury Babu
Q27627669,Aziz Ahmed,sibling,Q105395175,Haris Ahmed
Q27662532,Abul Hasanat Abdullah,child,Q87113463,Serniabat Sadiq Abdullah
Q27662589,Sheikh Helal Uddin,child,Q60471418,Sheikh Sharhan Naser Tonmoy
Q278403,A. Q. M. Badruddoza Chowdhury,child,Q6733938,Mahi B. Chowdhury
Q27916345,Nazmul Huda,spouse,Q7512323,Sigma Huda
Q28839619,Simeen Hussain Rimi,father,Q2975772,Tajuddin Ahmad
Q28839619,Simeen Hussain Rimi,sibling,Q7683380,Tanjim Ahmad Sohel Taj
Q3246667,Abdul Hamid,child,Q59780854,Mr. Rejwan Ahammad Taufiq
Q3246667,Abdul Hamid,spouse,Q93723234,Rashida Hamid
Q43279499,Syeda Saira Mohsin,spouse,Q20604143,Syed Mohsin Ali
Q461816,Hussain Muhammad Ershad,spouse,Q15633746,Rowshan Ershad
Q52183,Sheikh Hasina,child,Q23762565,Saima Wazed
Q52183,Sheikh Hasina,child,Q7402629,Sajeeb Wazed
Q52183,Sheikh Hasina,father,Q191375,Sheikh Mujibur Rahman
Q52183,Sheikh Hasina,mother,Q18988084,Sheikh Fazilatunnesa Mujib
Q52183,Sheikh Hasina,sibling,Q16346717,Sheikh Russel
Q52183,Sheikh Hasina,sibling,Q16346721,Sheikh Rehana
Q52183,Sheikh Hasina,sibling,Q7492933,Sheikh Jamal
Q52183,Sheikh Hasina,sibling,Q7492936,Sheikh Kamal
Q52183,Sheikh Hasina,spouse,Q6712366,M. A. Wazed Miah
Q55694761,Joya Sengupta,spouse,Q7645405,Suranjit Sengupta
Q57137802,Md. Rahamat Ali,child,Q85265390,Rumana Ali
Q57485,Zillur Rahman,child,Q16345704,Nazmul Hasan Papon
Q57485,Zillur Rahman,spouse,Q6099929,Ivy Rahman
Q58264,Dipu Moni,father,Q25752728,MA Wadud
Q59780854,Mr. Rejwan Ahammad Taufiq,father,Q3246667,Abdul Hamid
Q59780854,Mr. Rejwan Ahammad Taufiq,mother,Q93723234,Rashida Hamid
Q6400209,Khandaker Mosharraf Hossain,child,Q106769834,Khandakar Masrur Hossain Mitu
Q6733938,Mahi B. Chowdhury,father,Q278403,A. Q. M. Badruddoza Chowdhury
Q7294828,Rashed Khan Menon,father,Q4665428,Abdul Jabbar Khan
Q7294828,Rashed Khan Menon,sibling,Q27460020,Sadek Khan
Q7403479,Salahuddin Quader Chowdhury,father,Q5439239,Fazlul Qadir Chaudhry
Q7492919,Sheikh Fazlul Karim Selim,child,Q64010702,Sheikh Fazle Fahim
Q7645405,Suranjit Sengupta,spouse,Q55694761,Joya Sengupta
Q8046660,Yafes Osman,father,Q7491268,Shawkat Osman
Q93723234,Rashida Hamid,child,Q59780854,Mr. Rejwan Ahammad Taufiq
Q93723234,Rashida Hamid,spouse,Q3246667,Abdul Hamid
