id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q596123,President of Bangladesh,Q902,Q902,,Q1976884,1971-03-26,,,,President of Bangladesh
Q14565638,Prime Minister of Bangladesh,Q902,Q902,,Q142678,1971-03-26,,,,Prime Minister of Bangladesh
Q109767976,Minister of Agriculture,Q902,Q902,,,,,,,
Q109767983,Minister of Chittagong Hill Tracts Affairs,Q902,Q902,,,,,,,
Q109767985,Minister of Commerce,Q902,Q902,,,,,,,
Q110124363,Minister of Disaster Management and Relief,Q902,Q902,,,,,,,
Q25586320,Minister of Education,Q902,Q902,,,,,,,
Q109767989,"Minister of Environment, Forest and Climate Change",Q902,Q902,,,,,,,
Q109767991,Minister of Expatriates' Welfare and Overseas Employment,Q902,Q902,,,,,,,
Q17068694,Minister of Finance,Q902,Q902,,,1971,,,,Minister of Finance (Bangladesh)
Q109768005,Minister of Fisheries and Livestock,Q902,Q902,,,,,,,
Q109767977,Minister of Food,Q902,Q902,,,,,,,
Q1153140,Minister of Foreign Affairs of Bangladesh,Q902,Q902,,,1971-04-14,,,,Minister of Foreign Affairs (Bangladesh)
Q60329855,Minister of Health and Family Welfare,Q902,Q902,,,,,,,
Q96609943,Minister of Home Affairs (Bangladesh),Q902,Q902,,,,,,,Minister of Home Affairs (Bangladesh)
Q109768010,Minister of Housing and Public Works,Q902,Q902,,,,,,,
Q109768021,Minister of Industries,Q902,Q902,,,,,,,
Q109768031,Minister of Information and Broadcasting,Q902,Q902,,,,,,,
Q60329160,Land Minister of Bangladesh,Q902,Q902,,,1971,,,,
Q109768040,"Minister of Law, Justice and Parliamentary Affairs",Q902,Q902,,,,,,,
Q109768043,Minister of Liberation War Affairs,Q902,Q902,,,,,,,
Q109768045,"Minister of Local Government, Rural Development and Co-operatives",Q902,Q902,,,,,,,
Q109767996,Minister of Planning,Q902,Q902,,,,,,,
Q109768053,"Minister of Posts, Telecommunications and Information Technology",Q902,Q902,,,,,,,
Q109768056,Minister of Railways,Q902,Q902,,,,,,,
Q109768061,Minister of Road Transport and Bridges,Q902,Q902,,,,,,,
Q29383100,Minister of Science and Technology,Q902,Q902,,,,,,,
Q109768065,Minister of Social Welfare,Q902,Q902,,,,,,,
Q109768066,Minister of Textiles and Jute,Q902,Q902,,,,,,,
Q16156581,Speaker of Jatiyo Shangshad,Q902,Q902,,,1972-04-10,,,,Speaker of the Jatiya Sangsad
Q28225319,Attorney General of Bangladesh,Q902,Q902,,,,,,,Attorney General of Bangladesh
Q5096780,Chief Justice of Bangladesh,Q902,Q902,,,1972,,,,Chief Justice of Bangladesh
Q5097005,Chief of Army Staff,Q902,Q902,,,1972-04-07,,,,Chief of Army Staff (Bangladesh)
Q6566962,Chief of Naval Staff (Bangladesh),Q902,Q902,,,1971-07,,,,Chief of Naval Staff (Bangladesh)
Q24949255,Chief of Air Staff,Q902,,,,1972,,,,Chief of Air Staff (Bangladesh)
Q109768074,Governor of Bangladesh Bank,Q902,,,,,,,,
